85.011160	2.052640
55.595483	2.150140
54.685000	11.756240
51.578270	21.264110
46.876299	30.668050
41.089258	38.480550
33.421430	45.207990
23.872811	50.778010
13.673151	54.539590
13.239123	39.854980
21.485656	36.021050
27.634388	31.608440
34.434160	23.506590
36.965993	19.527990
35.012866	18.732270
31.178951	24.591660
25.825937	30.740380
19.243179	35.225340
10.924307	38.408220
11.213658	57.360770
21.196305	53.960880
32.842723	47.956830
40.944581	41.663420
47.237988	34.067940
51.939959	25.749070
54.978156	18.153570
57.075959	10.413400
57.654662	4.481690
71.652068	4.192330
70.892520	13.147780
68.613872	23.615090
64.557084	33.137240
60.925385	38.763810
57.242535	43.111630
59.339715	44.594990
63.140803	39.856240
66.624705	33.853090
70.600065	24.104390
73.048101	13.802270
73.917661	4.268740
80.823008	4.237140
80.234776	10.503100
77.165732	23.751130
73.352013	33.923300
68.433029	42.893210
62.067282	50.850400
53.459058	60.254340
44.633821	67.054110
37.327682	71.466730
30.383233	74.215570
30.455573	76.024020
49.046446	75.228310
48.974106	72.768810
38.629767	73.202840
45.429543	69.585940
52.880358	63.726560
57.654666	59.603290
61.343906	55.407690
61.054554	72.262440
55.556864	72.551800
55.556864	74.938950
63.080016	74.577260
63.297032	60.471350
75.088129	60.616020
75.015789	72.117770
69.735113	72.117770
69.662773	74.649600
76.534886	74.360250
76.968915	51.429100
74.581760	51.429100
74.364744	58.084200
63.297030	58.156500
63.224690	53.020510
65.819818	50.009440
69.771280	44.737800
74.473251	36.201920
74.400911	45.931370
76.932744	45.895170
76.705376	30.247190
79.645418	22.421490
81.164517	14.030270
82.177247	9.690000
83.280220	9.735500
83.732515	80.237660
12.536822	82.753410
12.639119	81.116590
19.084108	80.400480
24.506081	78.968260
23.687670	76.717620
18.777202	78.559060
14.275941	79.172860
14.355871	64.636470
20.798446	62.822280
28.068417	60.145780
34.940529	55.950170
42.174330	50.995020
48.316738	45.029770
54.275798	50.809800
55.708017	49.198560
49.697807	43.469670
54.787303	36.615480
59.493166	28.124460
62.459907	20.247250
63.962494	14.639530
64.710540	10.119420
62.971416	10.017110
61.741763	16.471690
58.450382	25.532020
54.978158	32.765830
50.348525	39.493270
44.489146	46.220690
37.255345	52.152420
31.685317	55.552310
23.438784	59.494720
14.541208	62.388250
5.824477	63.907340
5.679801	33.362610
10.580702	32.404130
15.662447	29.926560
19.677207	27.231970
18.411292	25.622450
13.040195	29.275520
8.066957	30.668030
2.967127	31.300980
3.636603	63.929940
-6.900441	63.827640
-18.255896	61.525860
-27.565324	57.689560
-34.828722	53.802110
-42.245574	47.919770
-47.462947	42.907000
-52.066508	36.359710
-54.675196	32.318810
-56.567057	33.923240
-50.273652	42.386780
-43.980244	49.114220
-34.576302	56.565030
-25.244698	61.122320
-14.466334	64.522210
-5.279407	65.968980
3.328817	66.113650
11.864703	65.028580
11.792363	79.496190
4.558562	80.291900
-7.160192	80.291900
-19.747006	78.411120
-30.742384	74.432520
-40.966803	69.249620
-50.071629	62.600020
-57.590782	56.206190
-65.058784	46.896760
-70.021927	39.131570
-73.928179	30.812700
-76.894037	22.566170
-78.485474	14.464310
-79.787559	3.830620
-81.885359	3.975290
-81.089641	12.655860
-78.485474	24.663980
-75.230262	33.272190
-71.179335	41.735750
-77.472740	44.846270
-72.782538	52.574490
-67.360564	59.786740
-61.836290	65.362160
-57.335028	69.147320
-56.107411	67.970840
-61.375932	62.958070
-66.184100	57.689560
-71.043414	51.244570
-74.265908	46.129490
-70.071553	43.827720
-64.444975	51.500320
-58.920701	57.843010
-52.168808	64.083390
-48.332505	66.947830
-56.312013	77.280270
-63.421961	71.346800
-70.787663	63.878790
-77.795307	55.336630
-84.137994	45.004180
-88.946159	33.597570
-92.526708	21.730610
-94.163532	13.393050
-94.777341	4.134780
-103.225073	4.047580
-102.791045	-4.922320
-101.922991	-15.773030
-100.186877	-23.440860
-98.050985	-31.721920
-95.391147	-39.087620
-92.629012	-44.714200
-90.582982	-48.703950
-92.833613	-50.443080
-103.575259	-46.862520
-108.383425	-57.911070
-92.424408	-62.156580
-93.345121	-64.304910
-111.657070	-59.292140
-103.217204	-39.087620
-100.710820	-39.906030
-102.705699	-44.918800
-93.549723	-47.834390
-97.221020	-39.716910
-99.825187	-32.700130
-101.633637	-25.647180
-104.599497	-31.976740
-113.388570	-29.083220
-110.911002	-22.470600
-115.570110	-21.261600
-120.586200	-32.555440
-107.529186	-36.172350
-108.361069	-38.414830
-123.732910	-33.966040
-116.933130	-18.377200
-108.216398	-20.836690
-110.784400	-27.925810
-106.263269	-29.264070
-103.080399	-22.934490
-104.020792	-14.832630
-104.961187	-5.356360
-105.033527	0.792380
-110.748229	-12.590160
-106.552624	-13.892240
-107.710032	-16.641090
-113.714080	-14.398610
-104.454821	7.085780
-97.004006	6.941100
-96.260712	13.955660
-94.182822	23.795870
-90.782936	34.935910
-86.514993	44.412200
-81.596009	53.599130
-73.294048	63.929890
-65.877196	71.909400
-55.902809	80.451570
-46.439931	68.124240
-37.831512	73.709090
-25.751063	78.266380
-17.142839	81.159910
-2.675236	82.244980
-2.675236	83.981090
-26.257428	84.198110
-33.129540	81.521600
-33.563569	84.776810
-44.124916	85.355520
-47.018439	83.185380
-43.907904	78.555740
-39.350610	80.798220
-38.120863	78.989770
-44.341932	75.445210
-50.056634	82.896020
-50.056634	85.355520
-58.881871	85.500190
-96.107259	37.433830
-99.318822	28.859520
-101.054935	21.047020
-102.067666	12.366460
-104.093132	12.438760
-103.033918	20.497630
-104.071431	20.782940
-139.990860	-57.602530
-120.911710	-62.449180
-115.851430	-50.852320
-120.761890	-49.675850
-123.728630	-55.967400
-132.321950	-53.461010
-125.876960	-38.883060
-110.173703	-43.077420
-111.094408	-44.867690
-124.700490	-41.287140
-129.355210	-52.131090
-124.547040	-53.512160
-121.784900	-47.271770
-112.986980	-49.522400
-118.767020	-63.128490
-74.139767	-74.887690
-73.897831	-74.113830
-80.944969	-67.241570
-87.527727	-65.939490
-86.768178	-63.624670
-83.053620	-64.545170
-82.848882	-63.964250
-87.563896	-58.199320
-101.488964	-54.907930
-100.813125	-52.617020
-87.999873	-55.788360
-81.964092	-52.054370
-86.900134	-44.151580
-90.531834	-36.018620
-93.498573	-27.374150
-95.902657	-18.115880
-96.772217	-9.471400
-94.828493	-9.343530
-93.754328	-17.962430
-91.094489	-28.499460
-87.820845	-37.655440
-83.319586	-46.044150
-79.125227	-52.693750
-85.723666	-57.195000
-81.989666	-62.054320
-75.851583	-69.522330
-69.253140	-76.069610
-56.608283	-79.411180
-56.481593	-78.665060
-63.677716	-73.716680
-71.145719	-66.350980
-77.130349	-59.854850
-75.391228	-58.473780
-68.485880	-66.248690
-61.427086	-72.693670
-52.322260	-79.240970
-48.284355	-81.600670
-21.049092	-88.834470
-20.542725	-86.374980
-29.729652	-84.277170
-37.686835	-80.949610
-43.546215	-77.622080
-42.533483	-75.958300
-36.977049	-79.087500
-28.383732	-82.565760
-19.534662	-84.560630
-9.560275	-86.299760
-1.325013	-86.862420
7.217154	-86.760110
7.370606	-91.824010
4.966526	-91.824010
4.864224	-88.703840
-5.468217	-88.601530
-13.140822	-87.987740
-18.716249	-86.964700
-19.125454	-89.010740
14.480555	-97.706350
12.792583	-86.299760
15.094364	-86.044020
16.782338	-98.166720
81.129919	-115.711410
82.828297	-6.282320
81.610186	-6.299420
80.766666	-17.093250
78.470081	-24.612040
76.628656	-30.085160
75.710238	-84.863130
66.045880	-82.070890
66.154387	-51.905930
68.577709	-51.942130
68.035175	-80.443320
73.547331	-81.853910
74.301299	-34.637610
70.950928	-40.954710
67.114624	-46.478990
65.068599	-44.995620
72.280847	-32.540420
77.600520	-20.264250
79.339644	-12.693950
79.472635	-5.967650
65.866548	-5.849990
63.789829	-16.069900
60.311581	-25.993130
53.457388	-37.757790
51.615963	-36.530170
56.833336	-27.834560
61.027691	-17.809020
63.416431	-5.763040
57.447143	-5.737440
56.628732	-11.261720
54.279914	-10.799820
54.838971	-5.764820
49.774538	-5.635130
45.284868	-19.100650
41.161602	-27.491870
33.638448	-36.172420
24.523859	-42.827520
18.013438	-45.865720
9.405214	-48.180540
9.332874	-45.938060
17.579407	-43.984930
26.621658	-39.355300
32.336362	-34.798000
37.110670	-29.155640
41.378612	-22.789900
44.272134	-16.279470
29.153489	-10.781780
30.455572	-5.139420
25.391912	-5.067120
23.728138	-10.203120
19.821886	-15.845490
13.962506	-20.981480
9.622226	-23.875010
8.754170	-21.560190
14.685886	-17.653930
18.447463	-14.326380
20.472927	-10.781820
15.915633	-8.177660
13.094450	-12.445600
8.320141	-15.483790
3.690509	-16.858220
3.979861	-30.747120
10.273268	-29.228010
16.132646	-26.189820
22.136702	-21.777210
26.766334	-15.628470
28.430109	-16.496520
24.234504	-22.645260
